2820,2731,39.937731996,-75.728774972,23.9513,0
2849,2757,39.939186005,-75.726416975,24.2106,0
2904,2805,39.939570986,-75.720832029,24.6954,0
2915,2814,39.939406952,-75.719603997,24.802,0
2944,2842,39.937067982,-75.719038973,25.0668,0
2971,2870,39.934981978,-75.717597034,25.3388,0
2990,2891,39.934004983,-75.716087034,25.5099,0
3062,2952,39.929854935,-75.712637965,26.0678,0
3076,2966,39.929617979,-75.711470952,26.1718,0
3081,2971,39.929568944,-75.711006008,26.2118,0
3093,2982,39.929297958,-75.709731959,26.3246,0
3104,2994,39.928969974,-75.708648011,26.4242,0
3117,3006,39.928558003,-75.707382008,26.5415,0
3142,3029,39.927786952,-75.705009008,26.7613,0
3162,3049,39.927150011,-75.703056024,26.9424,0
3193,3080,39.926135968,-75.700019009,27.2254,0
3209,3095,39.925147993,-75.698799023,27.3767,0
3226,3103,39.924087012,-75.697478957,27.5398,0
3239,3129,39.923327947,-75.696311023,27.671,0
3258,3149,39.922408955,-75.694457952,27.8608,0
3279,3171,39.923426937,-75.692413019,28.0728,0
3301,3189,39.924120959,-75.690483002,28.2559,0
3329,3224,39.924292956,-75.687499966,28.5194,0
3358,3256,39.926013006,-75.685629964,28.7767,0
3408,3302,39.929846972,-75.684776015,29.2127,0
3433,3326,39.931734996,-75.684798982,29.4247,0
