0,0,-31.429504,152.917678,0,0
23,19,-31.430204,152.918823,0.1361,0
33,33,-31.430612,152.919769,0.2378,0
71,70,-31.430675,152.922332,0.4841,0
106,102,-31.433145,152.922744,0.7657,0
161,135,-31.43431,152.92398,0.9452,0
209,174,-31.435884,152.924621,1.1389,0
222,182,-31.436639,152.924545,1.2233,0
253,215,-31.438726,152.924514,1.4567,0
279,243,-31.441041,152.924743,1.7156,0
298,262,-31.443395,152.925704,1.9958,0
309,275,-31.44452,152.926788,2.1593,0
382,336,-31.447704,152.93016,2.6412,0
398,352,-31.448457,152.930999,2.7596,0
421,377,-31.450166,152.930694,2.9525,0
470,422,-31.452827,152.929748,3.2635,0
509,453,-31.455636,152.93013,3.5835,0
559,514,-31.459825,152.929504,4.0628,0
593,537,-31.461349,152.929244,4.2339,0
650,584,-31.463348,152.928863,4.4598,0
693,621,-31.465564,152.927886,4.7279,0
742,675,-31.468507,152.931091,5.2112,0
778,717,-31.471086,152.934295,5.6448,0
799,743,-31.474216,152.933471,6.0144,0
814,760,-31.475381,152.931777,6.2233,0
853,802,-31.478145,152.928543,6.6612,0
874,822,-31.479295,152.927154,6.8464,0
927,876,-31.48212,152.923629,7.3113,0
948,899,-31.481899,152.921493,7.5176,0
998,971,-31.479757,152.919189,7.847,0
1043,987,-31.478828,152.91542,8.2306,0
1064,1012,-31.479095,152.913757,8.4276,0
1075,1026,-31.480043,152.913055,8.5549,0
1104,1061,-31.481311,152.91069,8.8208,0
1128,1086,-31.483135,152.909622,9.0705,0
1141,1101,-31.484123,152.908798,9.2051,0
1178,1148,-31.483919,152.904983,9.5793,0
1221,1200,-31.483844,152.906036,9.9849,0
1243,1228,-31.482177,152.905868,10.1771,0
1298,1287,-31.481262,152.910507,10.6432,0
1343,1341,-31.47862,152.913772,11.1073,0
1372,1370,-31.478212,152.911727,11.3103,0
1425,1431,-31.476877,152.907287,11.8266,0
1448,1460,-31.477109,152.905227,12.0242,0
1488,1508,-31.479511,152.90187,12.5022,0
1501,1526,-31.478693,152.901565,12.6056,0
1556,1580,-31.476991,152.905136,13.0018,0
1588,1614,-31.476697,152.907913,13.2683,0
1623,1653,-31.475217,152.910644,13.6487,0
1636,1670,-31.473958,152.911224,13.815,0
1705,1746,-31.470237,152.912536,14.4398,0
1813,1827,-31.469142,152.917373,14.9215,0
1852,1853,-31.468626,152.918899,15.0777,0
1906,1900,-31.467483,152.922775,15.4752,0
1950,1920,-31.466409,152.923721,15.6306,0
1972,1944,-31.466506,152.925552,15.8094,0
1992,1975,-31.465652,152.927642,16.0381,0
2036,2037,-31.461715,152.929168,16.5047,0
2052,2054,-31.459762,152.929504,16.7245,0
2081,2093,-31.456596,152.930328,17.0875,0
2121,2140,-31.452888,152.929718,17.5101,0
2148,2169,-31.450347,152.930618,17.8077,0
2170,2194,-31.448284,152.930831,18.0497,0
2186,2209,-31.44732,152.929534,18.2143,0
2209,2237,-31.445541,152.92781,18.4737,0
2235,2269,-31.443338,152.925582,18.8005,0
2301,2313,-31.440654,152.924606,19.116,0
2328,2333,-31.439329,152.924499,19.264,0
2374,2367,-31.436656,152.924484,19.5628,0
2387,2384,-31.435367,152.924499,19.7071,0
2400,2400,-31.434225,152.923797,19.8591,0
2411,2412,-31.433074,152.922622,20.0327,0
2422,2424,-31.4316,152.922454,20.1987,0
2440,2449,-31.430599,152.921035,20.4252,0
2452,2465,-31.430528,152.919448,20.5784,0
2487,2502,-31.42943,152.917037,20.8378,0
2521,2536,-31.429424,152.914642,21.0694,0
2541,2560,-31.428903,152.913024,21.2595,0
2548,2568,-31.428958,152.912185,21.3398,0
2570,2591,-31.42914,152.909332,21.6114,0
2588,2617,-31.429296,152.906906,21.8435,0
2609,2650,-31.431385,152.906906,22.0907,0
2631,2678,-31.431152,152.904525,22.3196,0
2652,2701,-31.431251,152.902404,22.5224,0
2681,2733,-31.431295,152.899688,22.7855,0
2696,2748,-31.430013,152.899856,22.9309,0
2737,2793,-31.427345,152.896972,23.342,0
2760,2818,-31.425418,152.896713,23.5606,0
2797,2856,-31.422288,152.896636,23.9098,0
2834,2895,-31.419195,152.896026,24.2609,0
2858,2920,-31.417116,152.89624,24.4943,0
2882,2945,-31.415645,152.894805,24.7289,0
2891,2955,-31.414907,152.894577,24.8162,0
2916,2981,-31.41304,152.895843,25.0572,0
2963,3030,-31.409368,152.897918,25.5117,0
3025,3097,-31.407323,152.90274,26.1074,0
3053,3138,-31.407199,152.900329,26.3797,0
3086,3184,-31.409301,152.897979,26.7101,0
3124,3228,-31.412376,152.896316,27.0871,0
3155,3264,-31.414674,152.894729,27.3844,0
3174,3286,-31.415935,152.895401,27.5566,0
3186,3299,-31.416597,152.896301,27.6715,0
3229,3347,-31.420293,152.896469,28.0908,0
3241,3360,-31.421358,152.896621,28.2105,0
3279,3404,-31.424814,152.89682,28.5961,0
3306,3436,-31.427309,152.897232,28.881,0
3332,3464,-31.428995,152.899108,29.1421,0
3368,3548,-31.431409,152.899734,29.4461,0
68,3548,-31.431409,152.899734,29.4461,0
