0,0,47.142454,6.893337,0,0
13,8,47.142914,6.893056,0.05611,0
26,16,47.143443,6.892443,0.1326,0
42,29,47.143265,6.890772,0.26273,0
71,58,47.144822,6.891102,0.61583,0
102,92,47.147669,6.892097,0.95428,0
162,164,47.15177,6.89414,1.44929,0
220,229,47.152913,6.898458,1.80233,0
270,276,47.153216,6.901096,2.00497,0
312,315,47.153724,6.903259,2.1784,0
389,394,47.154951,6.907817,2.55046,0
424,424,47.155324,6.910288,2.74204,0
473,473,47.155373,6.913678,3.00023,0
506,504,47.155811,6.916002,3.18588,0
536,529,47.157281,6.918121,3.41552,0
571,565,47.158933,6.921644,3.7409,0
583,578,47.159351,6.922841,3.84279,0
631,626,47.160717,6.927437,4.22256,0
665,658,47.162342,6.931516,4.58058,0
685,681,47.163564,6.934422,4.83923,0
706,702,47.164746,6.936445,5.04307,0
730,729,47.16622,6.939121,5.30883,0
779,783,47.167834,6.944149,5.72971,0
818,823,47.169226,6.948513,6.0945,0
853,861,47.170726,6.952759,6.45793,0
898,911,47.174869,6.954476,6.95438,0
943,964,47.178872,6.956289,7.48278,0
974,995,47.181103,6.959154,7.81243,0
1013,1035,47.183686,6.962489,8.19497,0
1056,1075,47.185324,6.965325,8.47728,0
1127,1145,47.187937,6.970615,8.9721,0
1221,1243,47.193004,6.9769,9.71189,0
1255,1283,47.194538,6.979846,9.99333,0
1290,1319,47.196241,6.983454,10.3262,0
1340,1370,47.199294,6.989688,10.9335,0
1350,1384,47.200358,6.990441,11.065,0
1374,1413,47.202706,6.992082,11.3543,0
1401,1439,47.204684,6.993469,11.5982,0
1436,1496,47.206663,6.995119,11.8521,0
1467,1530,47.208064,6.996619,12.0451,0
1496,1561,47.209215,6.998854,12.2603,0
1516,1583,47.209723,7.001574,12.4737,0
1528,1595,47.210055,7.003411,12.6174,0
1549,1619,47.21063,7.006753,12.8784,0
1565,1638,47.209592,7.008901,13.0807,0
1583,1657,47.209098,7.011833,13.3167,0
1595,1671,47.208751,7.014058,13.4898,0
1618,1695,47.209059,7.01828,13.8113,0
1665,1748,47.209125,7.024612,14.2916,0
1688,1771,47.208767,7.027245,14.4948,0
1713,1802,47.208344,7.029632,14.6819,0
1826,1911,47.206719,7.034118,15.0747,0
1862,1946,47.206175,7.036107,15.2374,0
1924,2002,47.206455,7.040612,15.5828,0
1979,2052,47.206657,7.043851,15.8291,0
2047,2120,47.208279,7.049397,16.2916,0
2089,2165,47.21006,7.053439,16.656,0
2106,2182,47.21076,7.055297,16.8167,0
2129,2208,47.212151,7.059006,17.1371,0
2140,2220,47.212775,7.060967,17.301,0
2169,2250,47.214258,7.065918,17.7105,0
2186,2268,47.215166,7.068397,17.9235,0
2226,2315,47.217797,7.072529,18.3601,0
2241,2332,47.218846,7.073672,18.5055,0
2300,2401,47.221599,7.078433,18.9789,0
2326,2429,47.22307,7.081261,19.2498,0
2346,2453,47.223745,7.084396,19.5168,0
2370,2477,47.223847,7.088964,19.8677,0
2397,2516,47.222931,7.094635,20.3751,0
2407,2527,47.222937,7.097058,20.5583,0
2425,2560,47.223387,7.101307,20.8855,0
2453,2595,47.223754,7.1071,21.3262,0
2466,2611,47.223728,7.109621,21.522,0
2486,2635,47.223212,7.112922,21.7849,0
2515,2666,47.223855,7.1174,22.1327,0
2543,2694,47.223824,7.12152,22.4444,0
2576,2722,47.224953,7.12574,22.7895,0
2606,2750,47.225556,7.129769,23.1041,0
2636,2782,47.22666,7.133784,23.4472,0
2656,2803,47.228267,7.135743,23.6801,0
2686,2833,47.229866,7.13967,24.0266,0
2700,2845,47.230567,7.141325,24.1741,0
2743,2882,47.231463,7.146733,24.5965,0
2781,2923,47.232621,7.152196,25.0302,0
2904,3076,47.232188,7.161581,25.7475,0
2941,3116,47.230855,7.165218,26.0599,0
3000,3180,47.227833,7.173378,26.7625,0
3026,3206,47.226668,7.176567,27.0363,0
3058,3237,47.22532,7.18116,27.4147,0
3081,3258,47.223778,7.184859,27.7434,0
3095,3272,47.223255,7.187658,27.9632,0
3119,3295,47.222043,7.192327,28.3422,0
3141,3320,47.221017,7.196776,28.6987,0
3152,3333,47.220202,7.198566,28.8664,0
3161,3350,47.219363,7.197567,28.9957,0
3176,3374,47.217864,7.196892,29.172,0
3209,3419,47.215561,7.194879,29.4708,0
3251,3466,47.215074,7.191571,29.7302,0
3310,3523,47.21538,7.188751,29.9941,0
3341,3554,47.214639,7.190233,30.1345,0
3505,3694,47.211364,7.194913,30.7019,0
3541,3737,47.209808,7.1937,30.9154,0
3569,3766,47.208002,7.192029,31.1681,0
3589,3788,47.205609,7.190663,31.4558,0
3607,3809,47.2031,7.190718,31.7485,0
3639,3840,47.201005,7.184585,32.2739,0
3666,3870,47.200149,7.178874,32.7347,0
3683,3892,47.199279,7.179712,33.0232,0
3702,3913,47.199005,7.183619,33.3332,0
3710,3924,47.197942,7.183498,33.4697,0
3722,3933,47.196739,7.181639,33.6654,0
3737,3963,47.195781,7.178719,33.9121,0
3754,3988,47.193777,7.179256,34.145,0
3788,4037,47.190917,7.178268,34.4907,0
3803,4054,47.19056,7.179682,34.6578,0
3829,4082,47.189896,7.183652,34.9831,0
3895,4162,47.18928,7.193368,35.7432,0
3971,4254,47.190614,7.203634,36.5509,0
4010,4303,47.190964,7.209614,37.0079,0
010,4303,47.190964,7.209614,37.0079,0
